ID,TWEET,EMOTION,INTENSITY
30352,15 minutes of yoga to your breakfast routine will change your day preparation sunriseyoga bodyawareness health yoga stretch,happy,0.521
30353,Watch this amazing live ly broadcast by musically,happy,0.521
30354,Quote Soup Be happy not because everything is good but because you can see the good side of everything optimism,happy,0.521
30355,Every single problem we ever face can be solved with a nice blend patience and optimism,happy,0.521
30356,Transitioning to a new job is hard when you have nothing but joyful memories of the previous one Thanks for changing my life,happy,0.521
30357,Accept the challenges So that you may feel the exhilaration of victory n nTOMIHO IpaglabanMo TapingDay2,happy,0.521
30358,n nother begin telling a story he realized that she was making an attempt at cheering him up It was sweet of her and so,happy,0.521
30359,Time to go hit up the library I have a lovely PILE of book reservations to collect this morning books reading,happy,0.521
30360,Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since cutealert,happy,0.521
30361,It is no coincidence that Lacan recorded infants jubilant reactions to their mirror images in the noise,happy,0.52
30362,Be happy Be who you want to be If others don t like it then let them be Happiness is a choice Life isn t about pleasing everybody,happy,0.52
30363,Accept the challenges so that you can feel the exhilaration of victory,happy,0.52
30364,Another joyful encounter in Tribez amp Castlez I just met Mouchole Ogre Cook Do you want to know who that is Download the game and find,happy,0.52
30365,james did it not just enliven your soul,happy,0.52
30366,A non permissive environment is also called a battleground MilSpeak hilarious,happy,0.52
30367,fancy I have some of those and I have never put them up I should do that Also I vote jaunty angles then no one will judge,happy,0.52
30368,I keep a down vest or sweater in my pack year round Helps on chilly mornings or breezy mountain tops mysportinglife,happy,0.52
30369,not had much to cheer about you see,happy,0.52
30370,Watch this amazing live ly broadcast by musically,happy,0.519
30371,It s not that the man did not know how to juggle he just didn t have the balls to do it n funny pun punny lol hilarious,happy,0.519
30372,annual reminder that i don t care and will cheerfully eat anything so labeled,happy,0.519
30373,Watch this amazing live ly broadcast by lively musically,happy,0.519
30374,wrinkling up Well now looks here like your name starts with the letter G eh The man smiled up and gave a hearty,happy,0.519
30375,Watch this amazing live ly broadcast by lively musically,happy,0.51
30376,PeterPanda yes bro it s actually breezy,happy,0.509
10000,How the fu k Who the heck moved my fridge should I knock the landlord door angry mad,angry,0.938
10001,So my Indian Uber driver just called someone the N word If I wasn t in a moving vehicle I d have jumped out disgusted,angry,0.8959999999999999
10002,UK I asked for my parcel to be delivered to a pick up store not my address fuming poorcustomerservice,angry,0.8959999999999999
10003,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep pissed angry upset tired sad tired hangry,angry,0.8959999999999999
10004,Don t join they put the phone down on you talk over you and are rude Taking money out of my acc willynilly fuming,angry,0.8959999999999999
10005,My blood is boiling,angry,0.875
10006,When you ve still got a whole season of Wentworth to watch and a stupid cunt in work ruins it for us KirstyGA raging oldcunt,angry,0.875
10007,uk why does tracking show my equipment delivered when it wasn t Why is my service suddenly delayed We ve already 3 weeks fuming,angry,0.875
10008,legit why i am so furious with him people are such fucking idiots,angry,0.875
10009,How is it suppose to work if you do that Wtf dude Thanks for pissing me off,angry,0.875
10010,im so mad about power rangers im incensed im furious,angry,0.667
10011,Wont use using again These guys cant get nothing right fuming,angry,0.8540000000000001
10012,Bitches aggravate like what inspires you to be the biggest cunt known to man kind,angry,0.8540000000000001
10013,Why does have to come to Glasgow on a night I am working I am fucking gutted been waiting for an appearance for ages raging,angry,0.938
10014,Fuking fuming,angry,0.8540000000000001
10015,Zero help from customer service Just pushing the buck back and forth and promising callbacks that don t happen anger loathing,angry,0.8540000000000001
10016,not to mention the GRA guy stops me but let s the 2 ppl in front of me go WTF My blood is boiling,angry,0.8540000000000001
10017,I hate my lawn mower If it had a soul I d condemn it to the fiery pits of Hell,angry,0.833
10018,why are people so offended by kendall he ends photo shoot like seriously shut the fuck up,angry,0.833
10019,I m about to block everyone everywhere posting about the storm I think everyone is aware of the damn rain and what not so quit damn,angry,0.812
10020,Making my buddy cry Bitch wait for revenge,angry,0.812
10021,Bes You don t just tell a true blooded hoopjunkie to switch a f c team that juz destroyed your own team You juz don t insult,angry,0.8909999999999999
10022,I got a NO RESPONSE again from an irate customer of amazon nwhy can t they understand that it s not always amazon fault n carrierfault,angry,0.812
10023,Tasers immobilize if you taser someone why the fuck do you need to shoot them one second later This is really sick rage wtf murder,angry,0.812
10024,The way my blood is boiling little bastards,angry,0.792
10025,Actually fuming I have nothing to wear Saturday,angry,0.792
10026,than straight people Even the arse straight guys who think that means a threesome is fine angry fuming,angry,0.792
10027,Bloody parking ticket fuming,angry,0.792
10028,You ever just find that the people around you really irritate you sometimes That s me right now,angry,0.792
10029,I get so angry at people that don t know that you don t have a stop sign on Francis and you do at Foster road,angry,0.792
10030,This fuck you is boiling up inside its not gonna be good when I let it out,angry,0.792
10031,wow My bill is 44 77 and hav a text from u to prove that and you have taken 148 swines fuming con,angry,0.792
10032,I blame the whole season on Natalie The season would have been so different had she not turned her back on her alliance pissed,angry,0.792
10033,Since the update my loses power nearly 40 faster furious,angry,0.792
10034,I m about to fly into a fit of rage it s not FAIR,angry,0.792
10035,Unbelievable takes 10 minutes to get through to then there s a fault and the call hangs up fuming treatcustomersfairly,angry,0.792
10036,We are blaming 5 of the fucking idiots who are putting the World in the middle of their tantrums You are one,angry,0.792
10037,you people infuriate me,angry,0.792
10038,Mine is that the party did decide but the party has been slowly transformed into a vengeful hell cult of white male resentment,angry,0.792
10039,So angry about my order 6 months ago I placed an order of over 500 Card billed Never received n disappointing,angry,0.7709999999999999
10040,Still can t log into my fucking Snapchat Snapchat snap,angry,0.9
10041,Sam yes we have Not helpful at all We need this sorting ASAP You keep promising stuff that doesn t happen fuming,angry,0.7709999999999999
10042,SOMEONE LET SNAKES IN MY HOUSE I BET IT Boi Huck I KILL THAT BUGGER WHEN I GET MY HANDS ON HIM rage HuckFP2,angry,0.7709999999999999
10043,so ef whichever butt wipe pulled the fire alarm in davis bc I was sound asleep pissed upset tired sad tired hangry,angry,0.7709999999999999
10044,Why does have to come to Glasgow on a night I am working I am fucking gutted been waiting for an appearance for ages,angry,0.733
10045,i feel furious,angry,0.7709999999999999
10046,Some Mexican ladies irritate the fuck outta me Have a their own lil preschool of fucking kids for the welfare amp allllat smh,angry,0.7709999999999999
10047,Still can t log into my fucking Snapchat Snapchat,angry,0.7709999999999999
10048,I blame the whole season on Natalie The season would have been so different had she not turned her back on her alliance pissed bitter,angry,0.7709999999999999
10049,People irritate my MF soul,angry,0.7709999999999999
10050,Im so angry,angry,0.75
10051,People fuckin irritate me,angry,0.75
10052,you are a cruel cruel man therewillbeblood revenge,angry,0.84
10053,That way ur so angry you can literally feel ur blood boiling,angry,0.75
10054,this amount of greedy mooching makes me snarl,angry,0.75
10055,My mind is raging and i just want to end it all,angry,0.75
10056,Absolutely fuming that some woman jumped into my prebooked taxi and drove off,angry,0.75
10057,I m nothing but a hateful and bitter fag,angry,0.75
10058,something needs to be done about people hogging machines nobody can use 3 machines at one time angry notfair whypay,angry,0.75
10059,Ikr people still got a grudge against him for no reason like wtf,angry,0.75
10060,then he said talking about wills uncontrollable animals when moving to another link These comments do not help fuming,angry,0.75
10061,bad news if ordered online it hasn t gone through same happened to me had to re order on the phone furious,angry,0.8440000000000001
10062,So angry I wanna cry,angry,0.75
10063,OOOOOOOOH MY GOD UUUUGGGGHHHHHHHHH,angry,0.75
10064,Boycotting till butter pecan comes back I am furious,angry,0.75
10065,In 2016 Black people are STILL fighting to be recognized as human beings cantsleep angry,angry,0.885
